,contributors,coordinates,created_at,entities.hashtags,entities.media,entities.symbols,entities.urls,entities.user_mentions,extended_entities.media,favorite_count,favorited,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,quoted_status.contributors,quoted_status.coordinates,quoted_status.created_at,quoted_status.entities.hashtags,quoted_status.entities.media,quoted_status.entities.symbols,quoted_status.entities.urls,quoted_status.entities.user_mentions,quoted_status.extended_entities.media,quoted_status.favorite_count,quoted_status.favorited,quoted_status.geo,quoted_status.id,quoted_status.id_str,quoted_status.in_reply_to_screen_name,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.is_quote_status,quoted_status.lang,quoted_status.place,quoted_status.possibly_sensitive,quoted_status.retweet_count,quoted_status.retweeted,quoted_status.source,quoted_status.text,quoted_status.truncated,quoted_status.user.contributors_enabled,quoted_status.user.created_at,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.description,quoted_status.user.entities.description.urls,quoted_status.user.entities.url.urls,quoted_status.user.favourites_count,quoted_status.user.follow_request_sent,quoted_status.user.followers_count,quoted_status.user.following,quoted_status.user.friends_count,quoted_status.user.geo_enabled,quoted_status.user.has_extended_profile,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.is_translation_enabled,quoted_status.user.is_translator,quoted_status.user.lang,quoted_status.user.listed_count,quoted_status.user.location,quoted_status.user.name,quoted_status.user.notifications,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_banner_url,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.protected,quoted_status.user.screen_name,quoted_status.user.statuses_count,quoted_status.user.time_zone,quoted_status.user.translator_type,quoted_status.user.url,quoted_status.user.utc_offset,quoted_status.user.verified,quoted_status_id,quoted_status_id_str,retweet_count,retweeted,retweeted_status.contributors,retweeted_status.coordinates,retweeted_status.created_at,retweeted_status.entities.hashtags,retweeted_status.entities.media,retweeted_status.entities.symbols,retweeted_status.entities.urls,retweeted_status.entities.user_mentions,retweeted_status.extended_entities.media,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.geo,retweeted_status.id,retweeted_status.id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.is_quote_status,retweeted_status.lang,retweeted_status.place,retweeted_status.possibly_sensitive,retweeted_status.retweet_count,retweeted_status.retweeted,retweeted_status.source,retweeted_status.text,retweeted_status.truncated,retweeted_status.user.contributors_enabled,retweeted_status.user.created_at,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.description,retweeted_status.user.entities.description.urls,retweeted_status.user.entities.url.urls,retweeted_status.user.favourites_count,retweeted_status.user.follow_request_sent,retweeted_status.user.followers_count,retweeted_status.user.following,retweeted_status.user.friends_count,retweeted_status.user.geo_enabled,retweeted_status.user.has_extended_profile,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.is_translation_enabled,retweeted_status.user.is_translator,retweeted_status.user.lang,retweeted_status.user.listed_count,retweeted_status.user.location,retweeted_status.user.name,retweeted_status.user.notifications,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.protected,retweeted_status.user.screen_name,retweeted_status.user.statuses_count,retweeted_status.user.time_zone,retweeted_status.user.translator_type,retweeted_status.user.url,retweeted_status.user.utc_offset,retweeted_status.user.verified,source,text,truncated,user.contributors_enabled,user.created_at,user.default_profile,user.default_profile_image,user.description,user.entities.description.urls,user.entities.url.urls,user.favourites_count,user.follow_request_sent,user.followers_count,user.following,user.friends_count,user.geo_enabled,user.has_extended_profile,user.id,user.id_str,user.is_translation_enabled,user.is_translator,user.lang,user.listed_count,user.location,user.name,user.notifications,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_banner_url,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.protected,user.screen_name,user.statuses_count,user.time_zone,user.translator_type,user.url,user.utc_offset,user.verified
0,,,2019-03-13 17:21:12,[],,[],"[{u'url': u'https://t.co/v336RKXgOm', u'indices': [38, 61], u'expanded_url': u'https://twitter.com/Bungie/status/1104187634128023552', u'display_url': u'twitter.com/Bungie/status/…'}]","[{u'indices': [0, 11], u'id_str': u'1097931601873256448', u'screen_name': u'ConstianoM', u'name': u'Constiano mallory', u'id': 1097931601873256448}]",,2,False,,1105881506851971072,1105881506851971072,ConstianoM,1.10587995372e+18,1105879953722097664,1.09793160187e+18,1097931601873256448,True,en,,False,,,Sat Mar 09 01:10:21 +0000 2019,[],,[],"[{u'url': u'https://t.co/2xWeHQuwDb', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/1104187634128023552', u'display_url': u'twitter.com/i/web/status/1…'}]",[],,1640.0,False,,1.10418763413e+18,1104187634128023552,,,,,,False,en,,False,220.0,False,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","We have an update on reported issues and upcoming fixes to Season of the Drifter.

Thank you for all the reports an… https://t.co/2xWeHQuwDb",True,False,Tue Mar 24 17:34:20 +0000 2009,False,False,"News, updates, and community love from the developers of @DestinyTheGame. For status updates about the game, follow @BungieHelp.",[],"[{u'url': u'https://t.co/fBSzOW6fRe', u'indices': [0, 23], u'expanded_url': u'http://www.bungie.net', u'display_url': u'bungie.net'}]",375.0,False,2538710.0,True,208.0,False,False,26280712.0,26280712,False,False,en,7068.0,,Bungie,False,828D97,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/26280712/1494874473,http://pbs.twimg.com/profile_images/882030782276968448/fhGb6cpO_normal.jpg,https://pbs.twimg.com/profile_images/882030782276968448/fhGb6cpO_normal.jpg,182C58,FFFFFF,171717,666666,True,False,Bungie,10987.0,,none,https://t.co/fBSzOW6fRe,,True,1.10418763413e+18,1104187634128023552,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ConstianoM Yes, we have fix planned. https://t.co/v336RKXgOm",False,False,Tue Mar 24 17:34:20 +0000 2009,False,False,"News, updates, and community love from the developers of @DestinyTheGame. For status updates about the game, follow @BungieHelp.",[],"[{u'url': u'https://t.co/fBSzOW6fRe', u'indices': [0, 23], u'expanded_url': u'http://www.bungie.net', u'display_url': u'bungie.net'}]",375,False,2538710,True,208,False,False,26280712,26280712,False,False,en,7068,,Bungie,False,828D97,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/26280712/1494874473,http://pbs.twimg.com/profile_images/882030782276968448/fhGb6cpO_normal.jpg,https://pbs.twimg.com/profile_images/882030782276968448/fhGb6cpO_normal.jpg,182C58,FFFFFF,171717,666666,True,False,Bungie,10987,,none,https://t.co/fBSzOW6fRe,,True
1,,,2019-03-13 17:20:20,[],,[],"[{u'url': u'https://t.co/xVU4Er3ukM', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/1105881291705147392', u'display_url': u'twitter.com/i/web/status/1…'}]","[{u'indices': [0, 11], u'id_str': u'2365065078', u'screen_name': u'AlphaAlex8', u'name': u'Alpha Alex', u'id': 2365065078}]",,10,False,,1105881291705147392,1105881291705147392,AlphaAlex8,1.10588011311e+18,1105880113105829889,2365065078.0,2365065078,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@AlphaAlex8 We totally understand, we have jobs too. That's why we do them here at Bungie while we're at work. It t… https://t.co/xVU4Er3ukM",True,False,Tue Mar 24 17:34:20 +0000 2009,False,False,"News, updates, and community love from the developers of @DestinyTheGame. For status updates about the game, follow @BungieHelp.",[],"[{u'url': u'https://t.co/fBSzOW6fRe', u'indices': [0, 23], u'expanded_url': u'http://www.bungie.net', u'display_url': u'bungie.net'}]",375,False,2538710,True,208,False,False,26280712,26280712,False,False,en,7068,,Bungie,False,828D97,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/26280712/1494874473,http://pbs.twimg.com/profile_images/882030782276968448/fhGb6cpO_normal.jpg,https://pbs.twimg.com/profile_images/882030782276968448/fhGb6cpO_normal.jpg,182C58,FFFFFF,171717,666666,True,False,Bungie,10987,,none,https://t.co/fBSzOW6fRe,,True
2,,,2019-03-13 17:18:03,[],,[],[],"[{u'indices': [0, 11], u'id_str': u'591118060', u'screen_name': u'lld5141975', u'name': u'Lisa Daniels', u'id': 591118060}]",,4,False,,1105880715558699008,1105880715558699008,lld5141975,1.10588011157e+18,1105880111574908928,591118060.0,591118060,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@lld5141975 This one is on Xbox. We've got future PS4 and PC streams coming too.,False,False,Tue Mar 24 17:34:20 +0000 2009,False,False,"News, updates, and community love from the developers of @DestinyTheGame. For status updates about the game, follow @BungieHelp.",[],"[{u'url': u'https://t.co/fBSzOW6fRe', u'indices': [0, 23], u'expanded_url': u'http://www.bungie.net', u'display_url': u'bungie.net'}]",375,False,2538710,True,208,False,False,26280712,26280712,False,False,en,7068,,Bungie,False,828D97,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/26280712/1494874473,http://pbs.twimg.com/profile_images/882030782276968448/fhGb6cpO_normal.jpg,https://pbs.twimg.com/profile_images/882030782276968448/fhGb6cpO_normal.jpg,182C58,FFFFFF,171717,666666,True,False,Bungie,10987,,none,https://t.co/fBSzOW6fRe,,True
3,,,2019-03-13 17:14:07,[],,[],[],"[{u'indices': [0, 16], u'id_str': u'1281555728', u'screen_name': u'SP_220_HawkFire', u'name': u'HawkFire', u'id': 1281555728}]",,4,False,,1105879724327231489,1105879724327231489,SP_220_HawkFire,1.10587742374e+18,1105877423743221762,1281555728.0,1281555728,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@SP_220_HawkFire A few hours.,False,False,Tue Mar 24 17:34:20 +0000 2009,False,False,"News, updates, and community love from the developers of @DestinyTheGame. For status updates about the game, follow @BungieHelp.",[],"[{u'url': u'https://t.co/fBSzOW6fRe', u'indices': [0, 23], u'expanded_url': u'http://www.bungie.net', u'display_url': u'bungie.net'}]",375,False,2538710,True,208,False,False,26280712,26280712,False,False,en,7068,,Bungie,False,828D97,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/26280712/1494874473,http://pbs.twimg.com/profile_images/882030782276968448/fhGb6cpO_normal.jpg,https://pbs.twimg.com/profile_images/882030782276968448/fhGb6cpO_normal.jpg,182C58,FFFFFF,171717,666666,True,False,Bungie,10987,,none,https://t.co/fBSzOW6fRe,,True
4,,,2019-03-13 17:00:58,[],,[],"[{u'url': u'https://t.co/lrQ3F228MU', u'indices': [65, 88], u'expanded_url': u'https://twitter.com/Bungie/status/1105576181867266048', u'display_url': u'twitter.com/Bungie/status/…'}]",[],,355,False,,1105876416531357698,1105876416531357698,,,,,,True,en,,False,,,Tue Mar 12 21:07:57 +0000 2019,[],,[],"[{u'url': u'https://t.co/e6aQWOpxHV', u'indices': [115, 138], u'expanded_url': u'https://twitter.com/i/web/status/1105576181867266048', u'display_url': u'twitter.com/i/web/status/1…'}]",[],,845.0,False,,1.10557618187e+18,1105576181867266048,,,,,,False,en,,False,100.0,False,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Xbox Bungie Bounty stream returns tomorrow @ 10am PT.

Defeat us in Gambit Prime and receive a special emblem.

💠… https://t.co/e6aQWOpxHV",True,False,Tue Mar 24 17:34:20 +0000 2009,False,False,"News, updates, and community love from the developers of @DestinyTheGame. For status updates about the game, follow @BungieHelp.",[],"[{u'url': u'https://t.co/fBSzOW6fRe', u'indices': [0, 23], u'expanded_url': u'http://www.bungie.net', u'display_url': u'bungie.net'}]",375.0,False,2538710.0,True,208.0,False,False,26280712.0,26280712,False,False,en,7068.0,,Bungie,False,828D97,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/26280712/1494874473,http://pbs.twimg.com/profile_images/882030782276968448/fhGb6cpO_normal.jpg,https://pbs.twimg.com/profile_images/882030782276968448/fhGb6cpO_normal.jpg,182C58,FFFFFF,171717,666666,True,False,Bungie,10987.0,,none,https://t.co/fBSzOW6fRe,,True,1.10557618187e+18,1105576181867266048,33,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",We're LIVE! Join us as we take on the community in Gambit Prime. https://t.co/lrQ3F228MU,False,False,Tue Mar 24 17:34:20 +0000 2009,False,False,"News, updates, and community love from the developers of @DestinyTheGame. For status updates about the game, follow @BungieHelp.",[],"[{u'url': u'https://t.co/fBSzOW6fRe', u'indices': [0, 23], u'expanded_url': u'http://www.bungie.net', u'display_url': u'bungie.net'}]",375,False,2538710,True,208,False,False,26280712,26280712,False,False,en,7068,,Bungie,False,828D97,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/26280712/1494874473,http://pbs.twimg.com/profile_images/882030782276968448/fhGb6cpO_normal.jpg,https://pbs.twimg.com/profile_images/882030782276968448/fhGb6cpO_normal.jpg,182C58,FFFFFF,171717,666666,True,False,Bungie,10987,,none,https://t.co/fBSzOW6fRe,,True
5,,,2019-03-12 21:32:43,[],,[],[],"[{u'indices': [0, 14], u'id_str': u'726909474124886016', u'screen_name': u'Spartan155711', u'name': u'IFrosty', u'id': 726909474124886016}]",,17,False,,1105582417857798145,1105582417857798145,Spartan155711,1.10557652538e+18,1105576525380968448,7.26909474125e+17,726909474124886016,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@Spartan155711 We'll be hitting up each platform in a different stream.  Xbox is up first.,False,False,Tue Mar 24 17:34:20 +0000 2009,False,False,"News, updates, and community love from the developers of @DestinyTheGame. For status updates about the game, follow @BungieHelp.",[],"[{u'url': u'https://t.co/fBSzOW6fRe', u'indices': [0, 23], u'expanded_url': u'http://www.bungie.net', u'display_url': u'bungie.net'}]",375,False,2538710,True,208,False,False,26280712,26280712,False,False,en,7068,,Bungie,False,828D97,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/26280712/1494874473,http://pbs.twimg.com/profile_images/882030782276968448/fhGb6cpO_normal.jpg,https://pbs.twimg.com/profile_images/882030782276968448/fhGb6cpO_normal.jpg,182C58,FFFFFF,171717,666666,True,False,Bungie,10987,,none,https://t.co/fBSzOW6fRe,,True
6,,,2019-03-12 21:32:15,[],,[],[],"[{u'indices': [0, 9], u'id_str': u'1074488046', u'screen_name': u'hemphlev', u'name': u'Levi Hemphill', u'id': 1074488046}]",,10,False,,1105582299830075392,1105582299830075392,hemphlev,1.10557680415e+18,1105576804146909186,1074488046.0,1074488046,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@hemphlev March 20, 10 AM Pacific: PS4 Bungie Bounty
April 3, 10 AM Pacific: PC Bungie Bounty",False,False,Tue Mar 24 17:34:20 +0000 2009,False,False,"News, updates, and community love from the developers of @DestinyTheGame. For status updates about the game, follow @BungieHelp.",[],"[{u'url': u'https://t.co/fBSzOW6fRe', u'indices': [0, 23], u'expanded_url': u'http://www.bungie.net', u'display_url': u'bungie.net'}]",375,False,2538710,True,208,False,False,26280712,26280712,False,False,en,7068,,Bungie,False,828D97,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/26280712/1494874473,http://pbs.twimg.com/profile_images/882030782276968448/fhGb6cpO_normal.jpg,https://pbs.twimg.com/profile_images/882030782276968448/fhGb6cpO_normal.jpg,182C58,FFFFFF,171717,666666,True,False,Bungie,10987,,none,https://t.co/fBSzOW6fRe,,True
7,,,2019-03-12 21:31:48,[],"[{u'expanded_url': u'https://twitter.com/Bungie/status/1105582187145920514/photo/1', u'sizes': {u'large': {u'h': 360, u'resize': u'fit', u'w': 480}, u'small': {u'h': 360, u'resize': u'fit', u'w': 480}, u'medium': {u'h': 360, u'resize': u'fit', u'w': 480}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'url': u'https://t.co/mpyTLlaOhu', u'media_url_https': u'https://pbs.twimg.com/tweet_video_thumb/D1fRIgDU0AAo_O7.jpg', u'display_url': u'pic.twitter.com/mpyTLlaOhu', u'id_str': u'1105582177515786240', u'indices': [13, 36], u'type': u'photo', u'id': 1105582177515786240, u'media_url': u'http://pbs.twimg.com/tweet_video_thumb/D1fRIgDU0AAo_O7.jpg'}]",[],[],"[{u'indices': [0, 12], u'id_str': u'2813762321', u'screen_name': u'WhiteMalsom', u'name': u'White Malsom', u'id': 2813762321}]","[{u'expanded_url': u'https://twitter.com/Bungie/status/1105582187145920514/photo/1', u'display_url': u'pic.twitter.com/mpyTLlaOhu', u'url': u'https://t.co/mpyTLlaOhu', u'media_url_https': u'https://pbs.twimg.com/tweet_video_thumb/D1fRIgDU0AAo_O7.jpg', u'video_info': {u'aspect_ratio': [4, 3], u'variants': [{u'url': u'https://video.twimg.com/tweet_video/D1fRIgDU0AAo_O7.mp4', u'bitrate': 0, u'content_type': u'video/mp4'}]}, u'id_str': u'1105582177515786240', u'sizes': {u'large': {u'h': 360, u'resize': u'fit', u'w': 480}, u'small': {u'h': 360, u'resize': u'fit', u'w': 480}, u'medium': {u'h': 360, u'resize': u'fit', u'w': 480}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [13, 36], u'type': u'animated_gif', u'id': 1105582177515786240, u'media_url': u'http://pbs.twimg.com/tweet_video_thumb/D1fRIgDU0AAo_O7.jpg'}]",18,False,,1105582187145920514,1105582187145920514,WhiteMalsom,1.1055771797e+18,1105577179700752384,2813762321.0,2813762321,False,und,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@WhiteMalsom https://t.co/mpyTLlaOhu,False,False,Tue Mar 24 17:34:20 +0000 2009,False,False,"News, updates, and community love from the developers of @DestinyTheGame. For status updates about the game, follow @BungieHelp.",[],"[{u'url': u'https://t.co/fBSzOW6fRe', u'indices': [0, 23], u'expanded_url': u'http://www.bungie.net', u'display_url': u'bungie.net'}]",375,False,2538710,True,208,False,False,26280712,26280712,False,False,en,7068,,Bungie,False,828D97,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/26280712/1494874473,http://pbs.twimg.com/profile_images/882030782276968448/fhGb6cpO_normal.jpg,https://pbs.twimg.com/profile_images/882030782276968448/fhGb6cpO_normal.jpg,182C58,FFFFFF,171717,666666,True,False,Bungie,10987,,none,https://t.co/fBSzOW6fRe,,True
8,,,2019-03-12 21:07:57,[],,[],"[{u'url': u'https://t.co/e6aQWOpxHV', u'indices': [115, 138], u'expanded_url': u'https://twitter.com/i/web/status/1105576181867266048', u'display_url': u'twitter.com/i/web/status/1…'}]",[],,845,False,,1105576181867266048,1105576181867266048,,,,,,False,en,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Xbox Bungie Bounty stream returns tomorrow @ 10am PT.

Defeat us in Gambit Prime and receive a special emblem.

💠… https://t.co/e6aQWOpxHV",True,False,Tue Mar 24 17:34:20 +0000 2009,False,False,"News, updates, and community love from the developers of @DestinyTheGame. For status updates about the game, follow @BungieHelp.",[],"[{u'url': u'https://t.co/fBSzOW6fRe', u'indices': [0, 23], u'expanded_url': u'http://www.bungie.net', u'display_url': u'bungie.net'}]",375,False,2538710,True,208,False,False,26280712,26280712,False,False,en,7068,,Bungie,False,828D97,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/26280712/1494874473,http://pbs.twimg.com/profile_images/882030782276968448/fhGb6cpO_normal.jpg,https://pbs.twimg.com/profile_images/882030782276968448/fhGb6cpO_normal.jpg,182C58,FFFFFF,171717,666666,True,False,Bungie,10987,,none,https://t.co/fBSzOW6fRe,,True
9,,,2019-03-12 20:46:11,[],,[],[],"[{u'indices': [0, 11], u'id_str': u'126418334', u'screen_name': u'BennyRob22', u'name': u'Ben Annetts', u'id': 126418334}, {u'indices': [12, 27], u'id_str': u'948444535', u'screen_name': u'DestinyTheGame', u'name': u'Destiny The Game', u'id': 948444535}]",,48,False,,1105570708011139072,1105570708011139072,BennyRob22,1.10556211075e+18,1105562110753419266,126418334.0,126418334,False,und,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@BennyRob22 @DestinyTheGame Yep.,False,False,Tue Mar 24 17:34:20 +0000 2009,False,False,"News, updates, and community love from the developers of @DestinyTheGame. For status updates about the game, follow @BungieHelp.",[],"[{u'url': u'https://t.co/fBSzOW6fRe', u'indices': [0, 23], u'expanded_url': u'http://www.bungie.net', u'display_url': u'bungie.net'}]",375,False,2538710,True,208,False,False,26280712,26280712,False,False,en,7068,,Bungie,False,828D97,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/26280712/1494874473,http://pbs.twimg.com/profile_images/882030782276968448/fhGb6cpO_normal.jpg,https://pbs.twimg.com/profile_images/882030782276968448/fhGb6cpO_normal.jpg,182C58,FFFFFF,171717,666666,True,False,Bungie,10987,,none,https://t.co/fBSzOW6fRe,,True
