,id,created_at,text,user.id,user.name,user.screen_name,user.followers_count,user.friends_count,user.statuses_count,user.verified,favorite_count,retweet_count,retweeted,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,is_quote_status,quoted_status.id,quoted_status.created_at,quoted_status.text,quoted_status.user.id,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.statuses_count,quoted_status.user.verified,quoted_status.favorite_count,quoted_status.retweet_count,quoted_status.retweeted,quoted_status.in_reply_to_screen_name,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_user_id,quoted_status_id,quoted_status.user.following,quoted_status.is_quote_status,retweeted_status.id,retweeted_status.created_at,retweeted_status.user.id,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.statuses_count,retweeted_status.user.verified,retweeted_status.favorite_count,retweeted_status.retweet_count,retweeted_status.retweeted,retweeted_status.in_reply_to_screen_name,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_user_id,retweeted_status.user.following,retweeted_status.is_quote_status,retweeted_status.favorited
17,1105160466551070720,2019-03-11 17:36:02,"A villain's weapon returns tomorrow.

Will you dare wield Thorn, the legendary Weapon of Sorrow? https://t.co/jvhqaKNxus",948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,7856,1582,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1104125711533527040,2019-03-08 21:04:17,"RT @Bungie: Have you gotten your hands on the new Gambit Prime weapons?

Acquire them from playing Gambit Prime and Reckoning Tier 2 and 3.…",948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,0,354,False,,,,False,,,,,,,,,,,,,,,,,,1.10411430421e+18,Fri Mar 08 20:18:58 +0000 2019,26280712.0,2538714.0,208.0,10987.0,True,2912.0,354.0,False,,,,True,False,False
19,1104068971735638016,2019-03-08 17:18:50,@ironm3n2137 They're called Invitations of the IX now and they arrive March 15. https://t.co/3xpVFOVE3X,948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,137,7,False,ironm3n2137,1.1040672198e+18,702189037.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1104065021196197888,2019-03-08 17:03:08,"Reckoning Tier 2 is now open.

Remember, the IX are watching. https://t.co/TKtNujcHM9",948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,4368,564,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1103829941722865664,2019-03-08 01:29:00,"RT @Bungie: This week at Bungie, we launched Season of the Drifter.

https://t.co/sQpdPn3KKG https://t.co/E7v8nnRLSX",948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,0,360,False,,,,False,,,,,,,,,,,,,,,,,,1.10382259156e+18,Fri Mar 08 00:59:48 +0000 2019,26280712.0,2538714.0,208.0,10987.0,True,2464.0,360.0,False,,,,True,False,False
22,1103772016757207040,2019-03-07 21:38:50,RT @Bungie: New Arcadia is here but another new Gambit Prime map arrives next week: Deep Six. https://t.co/E9vLlvHuw3,948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,0,367,False,,,,False,,,,,,,,,,,,,,,,,,1.10373729611e+18,Thu Mar 07 19:20:52 +0000 2019,26280712.0,2538714.0,208.0,10987.0,True,3363.0,367.0,False,,,,True,False,False
23,1103366926011514881,2019-03-06 18:49:09,"RT @Bungie: Clear, gather, protect, and hunt. 

How will you dominate Gambit Prime? https://t.co/ymFWFAGMsh",948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,0,305,False,,,,False,,,,,,,,,,,,,,,,,,1.10336357563e+18,Wed Mar 06 18:35:50 +0000 2019,26280712.0,2538714.0,208.0,10987.0,True,2663.0,305.0,False,,,,True,False,False
24,1103056600351170560,2019-03-05 22:16:01,Learn more about the Glory tuning changes here: https://t.co/I5Ly14p6KC,948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,480,40,False,DestinyTheGame,1.10305636059e+18,948444535.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1103056360592175104,2019-03-05 22:15:04,"The Recluse - SMG - Crucible Pinnacle Weapon

Kills with any weapon improve damage for a short time.

Oh, and start… https://t.co/RldimcQo3B",948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,3127,414,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1103042975616032769,2019-03-05 21:21:53,"@Broboaticus It has the Overflow perk. ""Picking up Special or Heavy ammo reloads this weapon beyond normal capacity.""",948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,215,5,False,Broboaticus,1.10304140904e+18,3087043749.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1103042290279317504,2019-03-05 21:19:10,@JustPyroNow Go big or go home!,948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,115,1,False,JustPyroNow,1.10304131635e+18,160467509.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1103040898437242880,2019-03-05 21:13:38,"21% Delirium - Machine Gun - Gambit Pinnacle Weapon

Kills increase damage until it's stowed or reloaded. https://t.co/s6HM6USNbu",948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,3908,516,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1103026253794140160,2019-03-05 20:15:26,@N7Stryder Oh yes. https://t.co/H00NtUSxCi,948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,349,3,False,N7Stryder,1.10302590849e+18,1548402534.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1103025247605817344,2019-03-05 20:11:26,"Oxygen SR3 - Scout Rifle - Vanguard Pinnacle Weapon 

The more precision hits, the greater your Dragonfly explosion… https://t.co/XhugqfledN",948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,5438,764,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1102994214831308801,2019-03-05 18:08:08,@WalterCCH @Polygon It's for players who are not 640 Power yet.,948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,11,1,False,WalterCCH,1.10298794813e+18,3152589990.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1102983947162607616,2019-03-05 17:27:20,"Before you play Gambit Prime, here's a guide from @Polygon. https://t.co/qQwPWh9a5H",948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,933,147,False,,,,True,1.10297780317e+18,Tue Mar 05 17:02:55 +0000 2019,Destiny 2: Gambit Prime beginner’s guide with tips from Bungie https://t.co/744laqhktT https://t.co/vZd0iI8Hqe,454340464.0,852137.0,106.0,61193.0,True,193.0,53.0,False,,,,1.10297780317e+18,False,False,,,,,,,,,,,,,,,,
33,1102979586055319552,2019-03-05 17:10:00,@rlly_bored Here ya go. https://t.co/chCBFzFWFp,948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,83,6,False,rlly_bored,1.10297763467e+18,2510697899.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1102977690997415937,2019-03-05 17:02:28,@Rise4Tomorrow See you starside!,948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,53,1,False,Rise4Tomorrow,1.10297746948e+18,1702229395.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1102977483320713216,2019-03-05 17:01:39,@rlly_bored Soon.,948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,69,1,False,rlly_bored,1.102977272e+18,2510697899.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1102977085474131969,2019-03-05 17:00:04,"Season of the Drifter is here but Gambit Prime is just the beginning.

Prepare for The Reckoning. https://t.co/pXURVlaMEZ",948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,5263,1299,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1102662829193146368,2019-03-04 20:11:19,"""We need you to leave the Drifter alone.""

https://t.co/KzGRgL2Yzm https://t.co/zpKMrdHg3X",948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,3806,681,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1102661572017573888,2019-03-04 20:06:19,@PaulCTayla See you tomorrow!,948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,11,1,False,PaulCTayla,1.10265131103e+18,21881151.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1102636419967672320,2019-03-04 18:26:23,@steventurous But they drop on the ground for your teammates to pick up!,948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,182,5,False,steventurous,1.10263417797e+18,15312309.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1102629655847219201,2019-03-04 17:59:30,@shackleshotgun Too much.,948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,304,3,False,shackleshotgun,1.10262868194e+18,3403972821.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1102629569931034624,2019-03-04 17:59:09,"@adkyth Season of the Drifter begins tomorrow. ""Joker's Wild"" was just an internal name. It's all Season of the Drifter content.",948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,118,2,False,adkyth,1.10262930977e+18,7.90571095213e+17,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1102628215510589440,2019-03-04 17:53:47,@ViividSZN You would.,948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,35,1,False,ViividSZN,1.10262560953e+18,1.05948574186e+18,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1102627398984462337,2019-03-04 17:50:32,@FubstheFish Great choice.,948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,32,1,False,FubstheFish,1.10262620121e+18,1697337073.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1102625487732465664,2019-03-04 17:42:56,"Gambit has evolved.

Choose your role: Reaper, Sentry, Collector, Invader.

🐍 https://t.co/vB7Au7sc89 https://t.co/l5x129dfxv",948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,6735,1727,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1102328504471830528,2019-03-03 22:02:50,"“And what actually happens if the saint turns out to be a sinner?”

https://t.co/IguNliIXzZ https://t.co/galPqIGEBy",948444535,Destiny The Game,DestinyTheGame,2315379,25,3572,True,5281,989,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
